clusterID	comparison	p-value
chr19:49359499-49362372:-	SRR12801023_SRR12801024	0.0376996891135538
chr19:49359499-49362372:-	SRR12801020_SRR12801024	1.0
chr19:49489912-49490231:+	SRR12801019_SRR12801023	1.0
chr19:49489912-49490231:+	SRR12801019_SRR12801020	0.6565719441906673
chr19:49489912-49490231:+	SRR12801019_SRR12801024	0.9469004195942212
chr19:49489912-49490231:+	SRR12801023_SRR12801020	0.0043361015322949
chr19:49489912-49490231:+	SRR12801023_SRR12801024	0.0429491557094334
chr19:49489912-49490231:+	SRR12801020_SRR12801024	1.0
chr19:49489912-49490289:+	SRR12801019_SRR12801023	1.0
chr19:49489912-49490289:+	SRR12801019_SRR12801020	0.0001158468836194
chr19:49489912-49490289:+	SRR12801019_SRR12801024	1.3203813485912055e-09
chr19:49489912-49490289:+	SRR12801023_SRR12801020	0.0181004935110416
chr19:49489912-49490289:+	SRR12801023_SRR12801024	1.4365756796540584e-06
chr19:49489912-49490289:+	SRR12801020_SRR12801024	0.943321005024441
chr19:49489912-49490289:-	SRR12801019_SRR12801023	1.0
chr19:49489912-49490289:-	SRR12801019_SRR12801020	0.0338441523972094
chr19:49489912-49490289:-	SRR12801019_SRR12801024	0.9013621848551416
chr19:49489912-49490289:-	SRR12801023_SRR12801020	0.3544358089317067
chr19:49489912-49490289:-	SRR12801023_SRR12801024	1.0
chr19:49489912-49490289:-	SRR12801020_SRR12801024	1.0
chr19:49489912-49490474:+	SRR12801019_SRR12801023	1.0
chr19:49489912-49490474:+	SRR12801019_SRR12801020	1.0
chr19:49489912-49490474:+	SRR12801019_SRR12801024	1.0
chr19:49489912-49490474:+	SRR12801023_SRR12801020	0.5969195904058855
chr19:49489912-49490474:+	SRR12801023_SRR12801024	0.0125339114420413
chr19:49489912-49490474:+	SRR12801020_SRR12801024	1.0
chr19:49489922-49490231:+	SRR12801019_SRR12801023	1.0
chr19:49489922-49490231:+	SRR12801019_SRR12801020	0.0017564481564077
chr19:49489922-49490231:+	SRR12801019_SRR12801024	0.0003182100655397
chr19:49489922-49490231:+	SRR12801023_SRR12801020	5.048821231384047e-07
chr19:49489922-49490231:+	SRR12801023_SRR12801024	2.5693146206639613e-07
chr19:49489922-49490231:+	SRR12801020_SRR12801024	1.0
chr19:49489922-49490231:-	SRR12801019_SRR12801023	1.0
chr19:49489922-49490231:-	SRR12801019_SRR12801020	0.0081944469893987
chr19:49489922-49490231:-	SRR12801019_SRR12801024	0.3345940753917768
chr19:49489922-49490231:-	SRR12801023_SRR12801020	0.1830981063642786
chr19:49489922-49490231:-	SRR12801023_SRR12801024	1.0
chr19:49489922-49490231:-	SRR12801020_SRR12801024	1.0
chr19:49489922-49490474:+	SRR12801019_SRR12801023	0.9796572822697338
chr19:49489922-49490474:+	SRR12801019_SRR12801020	1.0
chr19:49489922-49490474:+	SRR12801019_SRR12801024	1.0
chr19:49489922-49490474:+	SRR12801023_SRR12801020	0.0051606228521796
chr19:49489922-49490474:+	SRR12801023_SRR12801024	0.8229730690551246
chr19:49489922-49490474:+	SRR12801020_SRR12801024	1.0
chr19:49497015-49497193:+	SRR12801019_SRR12801023	1.0
chr19:49497015-49497193:+	SRR12801019_SRR12801020	1.0
chr19:49497015-49497193:+	SRR12801019_SRR12801024	1.0
chr19:49497015-49497193:+	SRR12801023_SRR12801020	0.0068913517836902
chr19:49497015-49497193:+	SRR12801023_SRR12801024	1.0
chr19:49497015-49497193:+	SRR12801020_SRR12801024	0.219213292895839
chr19:49497282-49497580:+	SRR12801019_SRR12801023	1.0
chr19:49497282-49497580:+	SRR12801019_SRR12801020	0.7592616071488435
chr19:49497282-49497580:+	SRR12801019_SRR12801024	0.0426007420883017
chr19:49497282-49497580:+	SRR12801023_SRR12801020	1.0
chr19:49497282-49497580:+	SRR12801023_SRR12801024	1.0
chr19:49497282-49497580:+	SRR12801020_SRR12801024	1.0
chr19:49497282-49497580:-	SRR12801019_SRR12801023	1.0
chr19:49497282-49497580:-	SRR12801019_SRR12801020	0.217090068265689
chr19:49497282-49497580:-	SRR12801019_SRR12801024	0.0013822047580605
chr19:49497282-49497580:-	SRR12801023_SRR12801020	0.090307929909618
chr19:49497282-49497580:-	SRR12801023_SRR12801024	0.0002585730045849
chr19:49497282-49497580:-	SRR12801020_SRR12801024	1.0
chr19:49497325-49497519:-	SRR12801019_SRR12801023	1.0
chr19:49497325-49497519:-	SRR12801019_SRR12801020	0.6041610984517196
chr19:49497325-49497519:-	SRR12801019_SRR12801024	0.1130019763102334
chr19:49497325-49497519:-	SRR12801023_SRR12801020	0.0011790424314985
chr19:49497325-49497519:-	SRR12801023_SRR12801024	1.359969443171843e-05
chr19:49497325-49497519:-	SRR12801020_SRR12801024	1.0
chr19:49497562-49499511:+	SRR12801019_SRR12801023	1.0
chr19:49497562-49499511:+	SRR12801019_SRR12801020	1.0
chr19:49497562-49499511:+	SRR12801019_SRR12801024	4.255451895008639e-05
chr19:49497562-49499511:+	SRR12801023_SRR12801020	0.6241707792872642
chr19:49497562-49499511:+	SRR12801023_SRR12801024	4.5889977929433945e-08
chr19:49497562-49499511:+	SRR12801020_SRR12801024	0.0003441351769795
chr19:49497562-49499511:-	SRR12801019_SRR12801023	1.0
chr19:49497562-49499511:-	SRR12801019_SRR12801020	0.0013862742389134
chr19:49497562-49499511:-	SRR12801019_SRR12801024	1.7133554256914933e-44
chr19:49497562-49499511:-	SRR12801023_SRR12801020	0.0597519538952721
chr19:49497562-49499511:-	SRR12801023_SRR12801024	2.498622217371521e-40
chr19:49497562-49499511:-	SRR12801020_SRR12801024	4.4763746858296346e-30
chr19:49497595-49497916:+	SRR12801019_SRR12801023	1.0
chr19:49497595-49497916:+	SRR12801019_SRR12801020	1.0
chr19:49497595-49497916:+	SRR12801019_SRR12801024	4.297746729922912e-05
chr19:49497595-49497916:+	SRR12801023_SRR12801020	0.6492749704722183
chr19:49497595-49497916:+	SRR12801023_SRR12801024	5.039549080114394e-08
chr19:49497595-49497916:+	SRR12801020_SRR12801024	0.0003198887470428
chr19:49497595-49497916:-	SRR12801019_SRR12801023	1.0
chr19:49497595-49497916:-	SRR12801019_SRR12801020	0.001394057674209
chr19:49497595-49497916:-	SRR12801019_SRR12801024	1.4458416915647394e-46
chr19:49497595-49497916:-	SRR12801023_SRR12801020	0.1040941218287665
chr19:49497595-49497916:-	SRR12801023_SRR12801024	4.870109188674248e-41
chr19:49497595-49497916:-	SRR12801020_SRR12801024	9.71161789639849e-33
chr19:49498046-49499511:+	SRR12801019_SRR12801023	1.0
chr19:49498046-49499511:+	SRR12801019_SRR12801020	1.0
chr19:49498046-49499511:+	SRR12801019_SRR12801024	3.7842776535178913e-05
chr19:49498046-49499511:+	SRR12801023_SRR12801020	0.5609312234678271
chr19:49498046-49499511:+	SRR12801023_SRR12801024	5.779120405228379e-09
chr19:49498046-49499511:+	SRR12801020_SRR12801024	0.0006419113351975
chr19:49498046-49499511:-	SRR12801019_SRR12801023	1.0
chr19:49498046-49499511:-	SRR12801019_SRR12801020	0.0008336786701908
chr19:49498046-49499511:-	SRR12801019_SRR12801024	3.1621205920231817e-43
chr19:49498046-49499511:-	SRR12801023_SRR12801020	0.0307324253456201
chr19:49498046-49499511:-	SRR12801023_SRR12801024	6.626852280203146e-41
chr19:49498046-49499511:-	SRR12801020_SRR12801024	6.89934876959562e-28
chr19:49667161-49668850:-	SRR12801019_SRR12801023	1.0
chr19:49667161-49668850:-	SRR12801019_SRR12801020	0.4189425617994362
chr19:49667161-49668850:-	SRR12801019_SRR12801024	1.0
chr19:49667161-49668850:-	SRR12801023_SRR12801020	0.7306989208968876
chr19:49667161-49668850:-	SRR12801023_SRR12801024	1.0
chr19:49667161-49668850:-	SRR12801020_SRR12801024	0.0461521385241579
chr19:49677316-49680486:+	SRR12801019_SRR12801023	1.0
chr19:49677316-49680486:+	SRR12801019_SRR12801020	1.0
chr19:49677316-49680486:+	SRR12801019_SRR12801024	0.367218022491329
chr19:49677316-49680486:+	SRR12801023_SRR12801020	0.8179689931932252
chr19:49677316-49680486:+	SRR12801023_SRR12801024	1.0
chr19:49677316-49680486:+	SRR12801020_SRR12801024	0.0448315505260715
chr19:49679925-49680486:+	SRR12801019_SRR12801023	1.0
chr19:49679925-49680486:+	SRR12801019_SRR12801020	0.6805454911405465
chr19:49679925-49680486:+	SRR12801019_SRR12801024	0.000267083456545
chr19:49679925-49680486:+	SRR12801023_SRR12801020	0.0361276674791457
chr19:49679925-49680486:+	SRR12801023_SRR12801024	1.2267512037524506e-07
chr19:49679925-49680486:+	SRR12801020_SRR12801024	0.3217140625570064
chr19:49679925-49680486:-	SRR12801019_SRR12801023	0.7000521900743832
chr19:49679925-49680486:-	SRR12801019_SRR12801020	1.0
chr19:49679925-49680486:-	SRR12801019_SRR12801024	0.0261756046394365
chr19:49679925-49680486:-	SRR12801023_SRR12801020	8.423289439609377e-06
chr19:49679925-49680486:-	SRR12801023_SRR12801024	2.210895948141037e-11
chr19:49679925-49680486:-	SRR12801020_SRR12801024	1.0
chr19:49679927-49680136:+	SRR12801019_SRR12801023	1.0
chr19:49679927-49680136:+	SRR12801019_SRR12801020	1.0
chr19:49679927-49680136:+	SRR12801019_SRR12801024	1.0
chr19:49679927-49680136:+	SRR12801023_SRR12801020	0.0742292707557951
chr19:49679927-49680136:+	SRR12801023_SRR12801024	0.0445141104021822
chr19:49679927-49680136:+	SRR12801020_SRR12801024	1.0
chr19:49680238-49680486:+	SRR12801019_SRR12801023	0.7467418161167262
chr19:49680238-49680486:+	SRR12801019_SRR12801020	1.0
chr19:49680238-49680486:+	SRR12801019_SRR12801024	1.0
chr19:49680238-49680486:+	SRR12801023_SRR12801020	0.075060395544269
chr19:49680238-49680486:+	SRR12801023_SRR12801024	2.1505592507091707e-06
chr19:49680238-49680486:+	SRR12801020_SRR12801024	0.6289975085513395
chr19:49680238-49680486:-	SRR12801019_SRR12801023	1.0
chr19:49680238-49680486:-	SRR12801019_SRR12801020	1.0
chr19:49680238-49680486:-	SRR12801019_SRR12801024	0.6302560406386815
chr19:49680238-49680486:-	SRR12801023_SRR12801020	0.18233497646137
chr19:49680238-49680486:-	SRR12801023_SRR12801024	0.0048504416551885
chr19:49680238-49680486:-	SRR12801020_SRR12801024	1.0
chr19:49680253-49680486:+	SRR12801019_SRR12801023	1.0
chr19:49680253-49680486:+	SRR12801019_SRR12801020	1.0
chr19:49680253-49680486:+	SRR12801019_SRR12801024	1.0
chr19:49680253-49680486:+	SRR12801023_SRR12801020	0.0165065390318494
chr19:49680253-49680486:+	SRR12801023_SRR12801024	0.0459051429179572
chr19:49680253-49680486:+	SRR12801020_SRR12801024	1.0
chr19:49809258-49811362:-	SRR12801019_SRR12801023	1.0
chr19:49809258-49811362:-	SRR12801019_SRR12801020	0.4078529553431871
chr19:49809258-49811362:-	SRR12801019_SRR12801024	1.0
chr19:49809258-49811362:-	SRR12801023_SRR12801020	0.0361276674791457
chr19:49809258-49811362:-	SRR12801023_SRR12801024	1.0
chr19:49809258-49811362:-	SRR12801020_SRR12801024	1.0
chr19:49809575-49811362:-	SRR12801019_SRR12801023	1.0
chr19:49809575-49811362:-	SRR12801019_SRR12801020	0.6905971392486231
chr19:49809575-49811362:-	SRR12801019_SRR12801024	1.0
chr19:49809575-49811362:-	SRR12801023_SRR12801020	0.0221417214543697
chr19:49809575-49811362:-	SRR12801023_SRR12801024	1.0
chr19:49809575-49811362:-	SRR12801020_SRR12801024	1.0
chr19:49811699-49812250:+	SRR12801019_SRR12801023	1.0
chr19:49811699-49812250:+	SRR12801019_SRR12801020	0.5587657368862159
chr19:49811699-49812250:+	SRR12801019_SRR12801024	1.0
chr19:49811699-49812250:+	SRR12801023_SRR12801020	0.0254006940028959
chr19:49811699-49812250:+	SRR12801023_SRR12801024	0.2220662702208782
chr19:49811699-49812250:+	SRR12801020_SRR12801024	1.0
chr19:49811699-49812250:-	SRR12801019_SRR12801023	1.0
chr19:49811699-49812250:-	SRR12801019_SRR12801020	0.1772745702072179
chr19:49811699-49812250:-	SRR12801019_SRR12801024	0.213734235497464
chr19:49811699-49812250:-	SRR12801023_SRR12801020	0.0014589344785374
chr19:49811699-49812250:-	SRR12801023_SRR12801024	0.0047441437677384
chr19:49811699-49812250:-	SRR12801020_SRR12801024	1.0
chr19:49858653-49859985:+	SRR12801019_SRR12801023	1.0
chr19:49858653-49859985:+	SRR12801019_SRR12801020	0.4687587546277249
chr19:49858653-49859985:+	SRR12801019_SRR12801024	1.0
chr19:49858653-49859985:+	SRR12801023_SRR12801020	0.0002828023435949
chr19:49858653-49859985:+	SRR12801023_SRR12801024	0.141623623447809
chr19:49858653-49859985:+	SRR12801020_SRR12801024	1.0
chr19:49859097-49859205:+	SRR12801019_SRR12801023	1.0
chr19:49859097-49859205:+	SRR12801019_SRR12801020	1.0
chr19:49859097-49859205:+	SRR12801019_SRR12801024	1.0
chr19:49859097-49859205:+	SRR12801023_SRR12801020	0.0032309688980483
chr19:49859097-49859205:+	SRR12801023_SRR12801024	0.4973986014584039
chr19:49859097-49859205:+	SRR12801020_SRR12801024	1.0
chr19:49866528-49867053:+	SRR12801019_SRR12801023	1.0
chr19:49866528-49867053:+	SRR12801019_SRR12801020	0.0630810791400759
chr19:49866528-49867053:+	SRR12801019_SRR12801024	0.9849922140250597
chr19:49866528-49867053:+	SRR12801023_SRR12801020	0.0067800773312228
chr19:49866528-49867053:+	SRR12801023_SRR12801024	0.4363640816331195
chr19:49866528-49867053:+	SRR12801020_SRR12801024	1.0
chr19:49866528-49867053:-	SRR12801019_SRR12801023	1.0
chr19:49866528-49867053:-	SRR12801019_SRR12801020	0.0308422604784527
chr19:49866528-49867053:-	SRR12801019_SRR12801024	1.0
chr19:49866528-49867053:-	SRR12801023_SRR12801020	0.0162571761224103
chr19:49866528-49867053:-	SRR12801023_SRR12801024	1.0
chr19:49866528-49867053:-	SRR12801020_SRR12801024	1.0
chr19:49909884-49929325:+	SRR12801019_SRR12801023	1.0
chr19:49909884-49929325:+	SRR12801019_SRR12801020	1.0
chr19:49909884-49929325:+	SRR12801019_SRR12801024	0.0060982259947767
chr19:49909884-49929325:+	SRR12801023_SRR12801020	1.0
chr19:49909884-49929325:+	SRR12801023_SRR12801024	0.3298562733339705
chr19:49909884-49929325:+	SRR12801020_SRR12801024	0.0101267662338424
chr19:50015793-50016023:+	SRR12801019_SRR12801023	1.0
chr19:50015793-50016023:+	SRR12801019_SRR12801020	1.0
chr19:50015793-50016023:+	SRR12801019_SRR12801024	1.0
chr19:50015793-50016023:+	SRR12801023_SRR12801020	0.025489063013871
chr19:50015793-50016023:+	SRR12801023_SRR12801024	0.0714662389232575
chr19:50015793-50016023:+	SRR12801020_SRR12801024	1.0
chr19:50415590-50415723:+	SRR12801019_SRR12801023	1.0
chr19:50415590-50415723:+	SRR12801019_SRR12801020	0.0200837792634908
chr19:50415590-50415723:+	SRR12801019_SRR12801024	1.0
chr19:50415590-50415723:+	SRR12801023_SRR12801020	8.870883885157847e-07
chr19:50415590-50415723:+	SRR12801023_SRR12801024	0.048139088959169
chr19:50415590-50415723:+	SRR12801020_SRR12801024	0.4893496540224004
chr19:50415590-50416395:+	SRR12801019_SRR12801023	1.0
chr19:50415590-50416395:+	SRR12801019_SRR12801020	0.0066213669599672
chr19:50415590-50416395:+	SRR12801019_SRR12801024	1.0
chr19:50415590-50416395:+	SRR12801023_SRR12801020	7.301175656746179e-08
chr19:50415590-50416395:+	SRR12801023_SRR12801024	0.0230902792688238
chr19:50415590-50416395:+	SRR12801020_SRR12801024	0.3904519462172685
chr19:50415826-50416395:+	SRR12801019_SRR12801023	1.0
chr19:50415826-50416395:+	SRR12801019_SRR12801020	0.0118958125405703
chr19:50415826-50416395:+	SRR12801019_SRR12801024	1.0
chr19:50415826-50416395:+	SRR12801023_SRR12801020	3.252999127023742e-07
chr19:50415826-50416395:+	SRR12801023_SRR12801024	0.0186427307324458
chr19:50415826-50416395:+	SRR12801020_SRR12801024	0.6144860695742809
chr19:52190174-52201943:-	SRR12801019_SRR12801023	1.0
chr19:52190174-52201943:-	SRR12801019_SRR12801020	1.0
chr19:52190174-52201943:-	SRR12801019_SRR12801024	0.4670384621794591
chr19:52190174-52201943:-	SRR12801023_SRR12801020	1.0
chr19:52190174-52201943:-	SRR12801023_SRR12801024	0.03170691461596
chr19:52190174-52201943:-	SRR12801020_SRR12801024	0.500942758790593
chr19:53432028-53445000:+	SRR12801019_SRR12801023	1.0
chr19:53432028-53445000:+	SRR12801019_SRR12801020	0.0185658675215339
chr19:53432028-53445000:+	SRR12801019_SRR12801024	0.0194634057481833
chr19:53432028-53445000:+	SRR12801023_SRR12801020	0.0432796789559598
chr19:53432028-53445000:+	SRR12801023_SRR12801024	0.0644133587672603
chr19:53432028-53445000:+	SRR12801020_SRR12801024	1.0
chr19:54103188-54105596:+	SRR12801019_SRR12801023	1.0
chr19:54103188-54105596:+	SRR12801019_SRR12801020	0.355665410189224
chr19:54103188-54105596:+	SRR12801019_SRR12801024	0.9042136789840082
chr19:54103188-54105596:+	SRR12801023_SRR12801020	0.0004185387288138
chr19:54103188-54105596:+	SRR12801023_SRR12801024	0.0047430095222413
chr19:54103188-54105596:+	SRR12801020_SRR12801024	1.0
chr19:54103188-54105933:+	SRR12801019_SRR12801023	1.0
chr19:54103188-54105933:+	SRR12801019_SRR12801020	0.5006088515249318
chr19:54103188-54105933:+	SRR12801019_SRR12801024	1.0
chr19:54103188-54105933:+	SRR12801023_SRR12801020	4.699217814282146e-05
chr19:54103188-54105933:+	SRR12801023_SRR12801024	0.0009461396564989
chr19:54103188-54105933:+	SRR12801020_SRR12801024	1.0
chr19:54103188-54105933:-	SRR12801019_SRR12801023	1.0
chr19:54103188-54105933:-	SRR12801019_SRR12801020	0.3586611122921219
chr19:54103188-54105933:-	SRR12801019_SRR12801024	0.6262233094320843
chr19:54103188-54105933:-	SRR12801023_SRR12801020	0.0005178371040558
chr19:54103188-54105933:-	SRR12801023_SRR12801024	0.003417758619732
chr19:54103188-54105933:-	SRR12801020_SRR12801024	1.0
chr19:54105703-54105933:-	SRR12801019_SRR12801023	1.0
chr19:54105703-54105933:-	SRR12801019_SRR12801020	1.0
chr19:54105703-54105933:-	SRR12801019_SRR12801024	1.0
chr19:54105703-54105933:-	SRR12801023_SRR12801020	0.0380166766738971
chr19:54105703-54105933:-	SRR12801023_SRR12801024	0.1142995646456137
chr19:54105703-54105933:-	SRR12801020_SRR12801024	1.0
chr19:54201609-54206275:+	SRR12801019_SRR12801023	1.0
chr19:54201609-54206275:+	SRR12801019_SRR12801020	0.1213004354644242
chr19:54201609-54206275:+	SRR12801019_SRR12801024	3.6466349330557935e-09
chr19:54201609-54206275:+	SRR12801023_SRR12801020	0.4975438972864731
chr19:54201609-54206275:+	SRR12801023_SRR12801024	1.6282897804553912e-08
chr19:54201609-54206275:+	SRR12801020_SRR12801024	0.0169385052097636
chr19:54201609-54206275:-	SRR12801019_SRR12801023	1.0
chr19:54201609-54206275:-	SRR12801019_SRR12801020	0.145595241346711
chr19:54201609-54206275:-	SRR12801019_SRR12801024	4.182567682584284e-11
chr19:54201609-54206275:-	SRR12801023_SRR12801020	0.0491488871893426
chr19:54201609-54206275:-	SRR12801023_SRR12801024	1.1429940340315368e-13
chr19:54201609-54206275:-	SRR12801020_SRR12801024	0.001625377660884
chr19:54201609-54207397:+	SRR12801019_SRR12801023	1.0
chr19:54201609-54207397:+	SRR12801019_SRR12801020	0.1252514230081002
chr19:54201609-54207397:+	SRR12801019_SRR12801024	1.9472730319663622e-10
chr19:54201609-54207397:+	SRR12801023_SRR12801020	0.601248762199023
chr19:54201609-54207397:+	SRR12801023_SRR12801024	2.6303792953736603e-09
chr19:54201609-54207397:+	SRR12801020_SRR12801024	0.0027913200658729
chr19:54201609-54207397:-	SRR12801019_SRR12801023	1.0
chr19:54201609-54207397:-	SRR12801019_SRR12801020	0.1815691220405391
chr19:54201609-54207397:-	SRR12801019_SRR12801024	1.0497858244235443e-10
chr19:54201609-54207397:-	SRR12801023_SRR12801020	0.040937557696453
chr19:54201609-54207397:-	SRR12801023_SRR12801024	7.222425083235622e-14
chr19:54201609-54207397:-	SRR12801020_SRR12801024	0.0019210154582539
chr19:54206462-54207397:+	SRR12801019_SRR12801023	1.0
chr19:54206462-54207397:+	SRR12801019_SRR12801020	0.2805565516244115
chr19:54206462-54207397:+	SRR12801019_SRR12801024	5.041245946459059e-06
chr19:54206462-54207397:+	SRR12801023_SRR12801020	0.3636956817228443
chr19:54206462-54207397:+	SRR12801023_SRR12801024	5.630078908322603e-06
chr19:54206462-54207397:+	SRR12801020_SRR12801024	0.2997843053726891
chr19:54206462-54207397:-	SRR12801019_SRR12801023	1.0
chr19:54206462-54207397:-	SRR12801019_SRR12801020	1.0
chr19:54206462-54207397:-	SRR12801019_SRR12801024	0.0021832622269864
chr19:54206462-54207397:-	SRR12801023_SRR12801020	0.4660710632935372
chr19:54206462-54207397:-	SRR12801023_SRR12801024	8.727434829288705e-07
chr19:54206462-54207397:-	SRR12801020_SRR12801024	0.1378955211483361
chr19:54451382-54452092:-	SRR12801019_SRR12801023	1.0
chr19:54451382-54452092:-	SRR12801019_SRR12801020	1.0
chr19:54451382-54452092:-	SRR12801019_SRR12801024	0.0167405317888475
chr19:54451382-54452092:-	SRR12801023_SRR12801020	1.0
chr19:54451382-54452092:-	SRR12801023_SRR12801024	0.4107124455021803
chr19:54451382-54452092:-	SRR12801020_SRR12801024	1.0
chr19:54452752-54453545:+	SRR12801019_SRR12801023	1.0
chr19:54452752-54453545:+	SRR12801019_SRR12801020	1.0
chr19:54452752-54453545:+	SRR12801019_SRR12801024	0.1979175140665795
chr19:54452752-54453545:+	SRR12801023_SRR12801020	1.0
chr19:54452752-54453545:+	SRR12801023_SRR12801024	0.0042032814862693
chr19:54452752-54453545:+	SRR12801020_SRR12801024	0.6880480259348982
chr19:54452752-54454429:+	SRR12801019_SRR12801023	1.0
chr19:54452752-54454429:+	SRR12801019_SRR12801020	1.0
chr19:54452752-54454429:+	SRR12801019_SRR12801024	0.1844698003421873
chr19:54452752-54454429:+	SRR12801023_SRR12801020	1.0
